coverage,depth,senior_share,advisers,trend,days_idle,qa_count,withdrew
0.3726802996329131,1.6471746776321987,0.14420181252774492,4.0,0.2676448431906767,4.362727142900828,10.0,1
0.9040817203957104,0.6024308824211204,0.24698200515481375,0.0,0.2793769518209882,2.4545961088055614,20.0,0
0.7356816420626284,0.5264254560312143,0.3978172518925201,1.0,0.8966114425547115,17.86858797164124,15.0,1
0.12939239540787065,1.9742038612049173,0.5295389902795367,4.0,0.11870890086793885,5.755644670156796,18.0,0
0.513750782257509,0.2634695224634991,0.4715725990652628,2.0,1.2796836248849286,9.890770791640502,11.0,0
0.3944780275037877,0.8377406505953325,0.13517053975210716,0.0,0.9153649461324032,3.711523184401289,18.0,0
0.3790697589892698,1.160134218998422,0.6889084929532832,0.0,-0.31487952914358613,6.410485049940584,15.0,0
0.2940715989480432,0.25846133056279985,0.20196290196567773,1.0,0.3367676992300156,4.375047466858946,11.0,1
0.3287076545853332,0.947722487451545,0.19335925378561136,2.0,-0.1429154116190327,7.221191875322139,17.0,0
0.3141304191727738,1.849737296154515,0.1861959887003099,2.0,-0.23104550969846718,12.669723697111404,17.0,0
0.5322164463874546,0.6233990913215555,0.5298184683943841,1.0,0.8997001463203036,3.15727735547299,14.0,0
0.06717654931672824,0.696277531018793,0.3879557539947057,1.0,0.3470576746795709,1.10858661167548,21.0,0
0.5947468554667259,1.5945092907273175,0.10552414239796216,3.0,-0.44849838493895494,20.31657132959975,20.0,0
0.7464717527570045,1.1942531264149996,0.736910038387313,0.0,-0.44505595231906003,2.8188644554657665,22.0,0
0.5744347030262502,0.6560274957392104,0.4059635805240726,2.0,0.7535772121982961,3.3516243070066922,12.0,0
0.644899681386943,1.2502229763472945,0.25475805060121787,2.0,-0.4986067568189651,5.973839948273655,10.0,1
0.3163805569036333,2.688103118677225,0.08951834163651518,3.0,0.5591361707677168,1.8087491391073591,19.0,0
0.1835586798561697,1.4397653797481724,0.5403958283938712,1.0,0.3285010407422476,5.180630503061555,15.0,0
0.29542953677365974,0.8953194499866052,0.006592653202637794,2.0,-0.08131975689076441,1.3447235250024634,26.0,0
0.8854768589162689,1.4466460114277886,0.09119787691334141,0.0,0.3514228614004994,9.202005901208574,19.0,0
0.6673697625084604,1.139427877455648,0.18746186727377903,1.0,1.2439753151113986,4.271702027181028,23.0,0
0.08353362296709411,0.29263498916932745,0.4833284863788196,3.0,0.08203642151463851,2.818539964892282,12.0,1
0.32879482452548064,1.3402852512361811,0.31439900002583465,2.0,-0.5549451380006013,5.1301261415174215,15.0,1
0.5990779112923956,0.5487543935990442,0.34746216402133523,4.0,0.3915175398911801,4.176183470205789,14.0,0
0.5011961670659859,0.5335773319709267,0.29500250876261835,4.0,-0.3914798591341399,1.1487622158147663,14.0,0
0.807434957403593,1.0723564762695155,0.4877293792198218,2.0,0.07566591665836314,12.236701191177215,12.0,0
0.22821380501945138,1.8900229711672978,0.17866372763302255,2.0,-0.08412430754256749,12.72757032433998,23.0,0
0.24406834969594846,1.0568587547215755,0.24673487697517765,2.0,0.21434326761521308,9.928034570696722,18.0,1
0.3783171217433237,0.9893178195453507,0.4222070923162337,1.0,-0.8892621520497245,12.5577646689991,17.0,1
0.6787225454538598,1.3732996752839046,0.32862854610630343,2.0,-1.0009322041493451,2.852367999222336,10.0,1
0.7238187474846921,1.3288911173129534,0.2571898819878083,3.0,0.45813672371568637,11.794512558658797,20.0,0
0.6405874617520657,0.7975572072042408,0.5179331556674827,1.0,-0.27249755534737863,7.087806527962498,18.0,1
0.8162415758598303,1.2093571644272165,0.35549719304493493,4.0,0.2985692049008551,3.246473061364914,15.0,0
0.02613900282947874,2.24059675080083,0.4677871563190117,2.0,-0.30163951365762876,7.501238967939016,17.0,1
0.7940317236314032,0.30639267597595793,0.27888057694365886,3.0,-0.40461864524062263,3.3541657893710957,14.0,0
0.5572705912696821,1.0284757956044024,0.5879573561814977,0.0,-0.05920286461952886,3.4800662652317267,20.0,0
0.49499386780959587,2.235727434406378,0.6315821155522982,3.0,-0.7268366082670465,6.740980998917381,17.0,1
0.5470488924453424,0.9303057918351466,0.08162977654310649,1.0,0.504401970107325,5.4444517264633365,13.0,1
0.22342112328097355,1.281139549611275,0.13271601975157662,3.0,0.2019880319782407,4.009610541092346,16.0,0
0.29800469137242586,1.2180549806546948,0.1759841182278451,2.0,-0.11570764882169758,13.283322104195156,19.0,1
0.41227002799358303,0.4846313250781571,0.19891328594049096,4.0,-0.4153039776943717,17.732367108338728,16.0,1
0.07014805120670223,1.7630738069479928,0.21606696834551853,1.0,-1.3688790405996882,9.86299563374653,17.0,1
0.48171086764228793,0.6964242441245816,0.41314411785625665,2.0,-0.0054357661574670835,4.05218566443079,19.0,0
0.06554965665433678,1.2464923961217584,0.27598743098793704,0.0,-1.1311338469983445,13.810497147533338,11.0,1
0.43084019306499,0.43261366247999516,0.2441513560594423,2.0,-0.007453295230930825,4.456527563757555,18.0,0
0.42234027202959445,1.8313142077364546,0.5076559023176339,0.0,0.6591644570837109,11.674670359663041,19.0,0
0.5069225346251824,0.8736044478582413,0.2899978001771492,0.0,0.03237903528967083,4.340738782988582,13.0,1
0.315577460728522,1.0336976807615827,0.35451803465534876,1.0,-1.6,8.020705171134608,19.0,1
0.4776860215655403,0.5095690575205208,0.04067851621827199,4.0,-0.6408311778854281,9.1822849976309,19.0,0
